sentence_id,token_id,sentence,token,spo_label
226,21,"Moroccan dishes with lentils are an excellent source of fiber, which slows the rise in blood sugar levels after meals.",meals,Object
226,22,"Moroccan dishes with lentils are an excellent source of fiber, which slows the rise in blood sugar levels after meals.",.,other
227,1,Just make sure the couscous is whole grain and have it in moderation.,Just,other
227,2,Just make sure the couscous is whole grain and have it in moderation.,make,Predicate
227,3,Just make sure the couscous is whole grain and have it in moderation.,sure,Predicate
227,4,Just make sure the couscous is whole grain and have it in moderation.,the,Object
227,5,Just make sure the couscous is whole grain and have it in moderation.,couscous,Object
227,6,Just make sure the couscous is whole grain and have it in moderation.,is,Predicate
227,7,Just make sure the couscous is whole grain and have it in moderation.,whole,Object
227,8,Just make sure the couscous is whole grain and have it in moderation.,grain,Object
227,9,Just make sure the couscous is whole grain and have it in moderation.,and,other
227,10,Just make sure the couscous is whole grain and have it in moderation.,have,Predicate
227,11,Just make sure the couscous is whole grain and have it in moderation.,it,Object
227,12,Just make sure the couscous is whole grain and have it in moderation.,in,Object
227,13,Just make sure the couscous is whole grain and have it in moderation.,moderation,Object
227,14,Just make sure the couscous is whole grain and have it in moderation.,.,other
228,1,Are there any specific foods you struggle to stay away from?,Are,Predicate
228,2,Are there any specific foods you struggle to stay away from?,there,Subject
228,3,Are there any specific foods you struggle to stay away from?,any,Object
228,4,Are there any specific foods you struggle to stay away from?,specific,Object
228,5,Are there any specific foods you struggle to stay away from?,foods,Object
228,6,Are there any specific foods you struggle to stay away from?,you,Subject
228,7,Are there any specific foods you struggle to stay away from?,struggle,Predicate
228,8,Are there any specific foods you struggle to stay away from?,to,Predicate
228,9,Are there any specific foods you struggle to stay away from?,stay,Predicate
228,10,Are there any specific foods you struggle to stay away from?,away,Predicate
228,11,Are there any specific foods you struggle to stay away from?,from,Predicate
228,12,Are there any specific foods you struggle to stay away from?,?,other
229,1,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,P,other
229,2,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,:,other
229,3,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,I,Subject
229,4,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,used,Predicate
229,5,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,to,Predicate
229,6,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,have,Predicate
229,7,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,a,Object
229,8,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,sweet,Object
229,9,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,tooth,Object
229,10,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,and,other
229,11,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,enjoyed,other
229,12,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,baking,other
229,13,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,cookies,other
229,14,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,with,other
229,15,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,my,other
229,16,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,grandchildren,other
229,17,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,.,other
230,1,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,P,other
230,2,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,:,other
230,3,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,I,Subject
230,4,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,used,other
230,5,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,to,other
230,6,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,have,other
230,7,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,a,other
230,8,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,sweet,other
230,9,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,tooth,other
230,10,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,and,other
230,11,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,enjoyed,Predicate
230,12,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,baking,Object
230,13,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,cookies,Object
230,14,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,with,Object
230,15,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,my,Object
230,16,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,grandchildren,Object
230,17,P: I used to have a sweet tooth and enjoyed baking cookies with my grandchildren.,.,other
231,1,It is been hard to resist them.,It,other
231,2,It is been hard to resist them.,is,Predicate
231,3,It is been hard to resist them.,been,Predicate
231,4,It is been hard to resist them.,hard,Object
231,5,It is been hard to resist them.,to,Object
231,6,It is been hard to resist them.,resist,Object
231,7,It is been hard to resist them.,them,Object
231,8,It is been hard to resist them.,.,other
232,1,"A: I understand, Aicha.",A,other
232,2,"A: I understand, Aicha.",:,other
232,3,"A: I understand, Aicha.",I,other
232,4,"A: I understand, Aicha.",understand,other
232,5,"A: I understand, Aicha.",",",other
232,6,"A: I understand, Aicha.",Aicha,other
232,7,"A: I understand, Aicha.",.,other
233,1,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",Just,other
233,2,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",remember,other
233,3,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",",",other
233,4,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",it,Subject
233,5,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",is,Predicate
233,6,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",okay,Object
233,7,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",to,Predicate
233,8,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",have,Predicate
233,9,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",a,Object
233,10,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",small,Object
233,11,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",treat,Object
233,12,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",occasionally,Object
233,13,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",",",other
233,14,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",but,other
233,15,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",it,Subject
233,16,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",is,Predicate
233,17,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",crucial,Object
233,18,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",to,Predicate
233,19,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",control,Predicate
233,20,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",the,Object
233,21,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",portion,Object
233,22,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",size,Object
233,23,"Just remember, it is okay to have a small treat occasionally, but it is crucial to control the portion size.",.,other
234,1,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",Perhaps,other
234,2,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",you,Subject
234,3,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",could,Predicate
234,4,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",try,Predicate
234,5,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",baking,Predicate
234,6,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",low-sugar,Object
234,7,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",versions,Object
234,8,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",of,Object
234,9,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",the,Object
234,10,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",cookies,Object
234,11,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",with,Object
234,12,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",your,Object
234,13,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",grandchildren,Object
234,14,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",",",other
234,15,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",using,Predicate
234,16,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",natural,Object
234,17,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",sweeteners,Object
234,18,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",like,Object
234,19,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",stevia,Object
234,20,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",or,Object
234,21,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",fruits,Object
234,22,"Perhaps you could try baking low-sugar versions of the cookies with your grandchildren, using natural sweeteners like stevia or fruits.",.,other
235,1,Have you been monitoring your blood sugar levels after eating these sweets?,Have,Predicate
235,2,Have you been monitoring your blood sugar levels after eating these sweets?,you,Subject
235,3,Have you been monitoring your blood sugar levels after eating these sweets?,been,Predicate
235,4,Have you been monitoring your blood sugar levels after eating these sweets?,monitoring,Predicate
235,5,Have you been monitoring your blood sugar levels after eating these sweets?,your,other
235,6,Have you been monitoring your blood sugar levels after eating these sweets?,blood,Object
235,7,Have you been monitoring your blood sugar levels after eating these sweets?,sugar,Object
235,8,Have you been monitoring your blood sugar levels after eating these sweets?,levels,Object
235,9,Have you been monitoring your blood sugar levels after eating these sweets?,after,Predicate
235,10,Have you been monitoring your blood sugar levels after eating these sweets?,eating,Predicate
235,11,Have you been monitoring your blood sugar levels after eating these sweets?,these,Object
235,12,Have you been monitoring your blood sugar levels after eating these sweets?,sweets,Object
235,13,Have you been monitoring your blood sugar levels after eating these sweets?,?,other
236,1,"P: Yes, I try to keep track.",P,other
236,2,"P: Yes, I try to keep track.",:,other
236,3,"P: Yes, I try to keep track.",Yes,other
236,4,"P: Yes, I try to keep track.",",",other
236,5,"P: Yes, I try to keep track.",I,Subject
236,6,"P: Yes, I try to keep track.",try,Predicate
236,7,"P: Yes, I try to keep track.",to,Predicate
236,8,"P: Yes, I try to keep track.",keep,Predicate
236,9,"P: Yes, I try to keep track.",track,Object
236,10,"P: Yes, I try to keep track.",.,other
237,1,It helps me understand how different foods affect my blood sugar.,It,Subject
237,2,It helps me understand how different foods affect my blood sugar.,helps,Predicate
237,3,It helps me understand how different foods affect my blood sugar.,me,Object
237,4,It helps me understand how different foods affect my blood sugar.,understand,Predicate
237,5,It helps me understand how different foods affect my blood sugar.,how,Object
237,6,It helps me understand how different foods affect my blood sugar.,different,Object
237,7,It helps me understand how different foods affect my blood sugar.,foods,Object
237,8,It helps me understand how different foods affect my blood sugar.,affect,Predicate
237,9,It helps me understand how different foods affect my blood sugar.,my,Object
237,10,It helps me understand how different foods affect my blood sugar.,blood,Object
237,11,It helps me understand how different foods affect my blood sugar.,sugar,Object
237,12,It helps me understand how different foods affect my blood sugar.,.,other
238,1,"A: That is excellent, Aicha!",A,other
238,2,"A: That is excellent, Aicha!",:,other
238,3,"A: That is excellent, Aicha!",That,other
238,4,"A: That is excellent, Aicha!",is,other
238,5,"A: That is excellent, Aicha!",excellent,other
238,6,"A: That is excellent, Aicha!",",",other
238,7,"A: That is excellent, Aicha!",Aicha,other
238,8,"A: That is excellent, Aicha!",!,other
239,1,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,P,other
239,2,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,:,other
239,3,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,I,Subject
239,4,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,have,Predicate
239,5,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,started,Predicate
239,6,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,feeling,Predicate
239,7,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,pretty,Object
239,8,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,fatigued,Object
239,9,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,lately,Object
239,10,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,and,other
239,11,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,it,other
239,12,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,is,other
239,13,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,affecting,other
239,14,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,my,other
239,15,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,daily,other
239,16,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,activities,other
239,17,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,.,other
240,1,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,P,other
240,2,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,:,other
240,3,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,I,other
240,4,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,have,other
240,5,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,started,other
240,6,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,feeling,other
240,7,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,pretty,other
240,8,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,fatigued,other
240,9,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,lately,other
240,10,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,and,other
240,11,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,it,Subject
240,12,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,is,Predicate
240,13,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,affecting,Predicate
240,14,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,my,Object
240,15,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,daily,Object
240,16,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,activities,Object
240,17,P: I have started feeling pretty fatigued lately and it is affecting my daily activities.,.,other
241,1,Is this connected to my diabetes?,Is,Predicate
241,2,Is this connected to my diabetes?,this,Subject
241,3,Is this connected to my diabetes?,connected,Predicate
241,4,Is this connected to my diabetes?,to,Predicate
241,5,Is this connected to my diabetes?,my,Object
241,6,Is this connected to my diabetes?,diabetes,Object
241,7,Is this connected to my diabetes?,?,other
242,1,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",A,other
242,2,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",:,other
242,3,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",Yes,other
242,4,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",",",other
242,5,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",Aicha,other
242,6,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",",",other
242,7,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",fatigue,Subject
242,8,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",can,Predicate
242,9,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",indeed,Predicate
242,10,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",be,Predicate
242,11,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",related,Predicate
242,12,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",to,Predicate
242,13,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",your,Object
242,14,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",diabetes,Object
242,15,"A: Yes, Aicha, fatigue can indeed be related to your diabetes.",.,other
243,1,It could be a sign that your blood sugar levels are not well controlled.,It,Subject
243,2,It could be a sign that your blood sugar levels are not well controlled.,could,Predicate
243,3,It could be a sign that your blood sugar levels are not well controlled.,be,Predicate
243,4,It could be a sign that your blood sugar levels are not well controlled.,a,Object
243,5,It could be a sign that your blood sugar levels are not well controlled.,sign,Object
243,6,It could be a sign that your blood sugar levels are not well controlled.,that,Object
243,7,It could be a sign that your blood sugar levels are not well controlled.,your,Object
243,8,It could be a sign that your blood sugar levels are not well controlled.,blood,Object
243,9,It could be a sign that your blood sugar levels are not well controlled.,sugar,Object
243,10,It could be a sign that your blood sugar levels are not well controlled.,levels,Object
243,11,It could be a sign that your blood sugar levels are not well controlled.,are,Predicate
243,12,It could be a sign that your blood sugar levels are not well controlled.,not,Predicate
243,13,It could be a sign that your blood sugar levels are not well controlled.,well,Predicate
243,14,It could be a sign that your blood sugar levels are not well controlled.,controlled,Predicate
243,15,It could be a sign that your blood sugar levels are not well controlled.,.,other
244,1,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",In,other
244,2,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",addition,other
244,3,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",to,other
244,4,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",your,other
244,5,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",blood,other
244,6,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",sugar,other
244,7,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",",",other
244,8,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",are,Predicate
244,9,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",you,Subject
244,10,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",eating,Predicate
244,11,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",regularly,Object
244,12,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",and,other
244,13,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",getting,Predicate
244,14,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",proper,Object
244,15,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",sleep,Object
244,16,"In addition to your blood sugar, are you eating regularly and getting proper sleep?",?,other
245,1,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",P,other
245,2,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",:,other
245,3,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",I,Subject
245,4,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",have,Predicate
245,5,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",my,Object
245,6,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",meals,Object
245,7,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",regularly,Object
245,8,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",",",other
245,9,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",but,other
245,10,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",my,other
245,11,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",sleep,other
245,12,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",can,other
245,13,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",be,other
245,14,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",a,other
245,15,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",bit,other
245,16,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",disturbed,other
245,17,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",sometimes,other
245,18,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",.,other
246,1,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",P,other
246,2,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",:,other
246,3,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",I,other
246,4,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",have,other
246,5,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",my,other
246,6,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",meals,other
246,7,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",regularly,other
246,8,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",",",other
246,9,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",but,other
246,10,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",my,Subject
246,11,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",sleep,Subject
246,12,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",can,Predicate
246,13,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",be,Predicate
246,14,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",a,Object
246,15,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",bit,Object
246,16,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",disturbed,Object
246,17,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",sometimes,Object
246,18,"P: I have my meals regularly, but my sleep can be a bit disturbed sometimes.",.,other
247,1,A: Lack of quality sleep could contribute to your fatigue.,A,other
247,2,A: Lack of quality sleep could contribute to your fatigue.,:,other
247,3,A: Lack of quality sleep could contribute to your fatigue.,Lack,Subject
247,4,A: Lack of quality sleep could contribute to your fatigue.,of,Subject
247,5,A: Lack of quality sleep could contribute to your fatigue.,quality,Subject
247,6,A: Lack of quality sleep could contribute to your fatigue.,sleep,Subject
247,7,A: Lack of quality sleep could contribute to your fatigue.,could,Predicate
247,8,A: Lack of quality sleep could contribute to your fatigue.,contribute,Predicate
247,9,A: Lack of quality sleep could contribute to your fatigue.,to,Predicate
247,10,A: Lack of quality sleep could contribute to your fatigue.,your,Object
247,11,A: Lack of quality sleep could contribute to your fatigue.,fatigue,Object
247,12,A: Lack of quality sleep could contribute to your fatigue.,.,other
248,1,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,Various,Subject
248,2,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,factors,Subject
248,3,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,such,Subject
248,4,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,as,Subject
248,5,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,late-night,Subject
248,6,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,snacking,Subject
248,7,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,or,other
248,8,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,high,Subject
248,9,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,blood,Subject
248,10,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,glucose,Subject
248,11,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,levels,Subject
248,12,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,at,Subject
248,13,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,night,Subject
248,14,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,can,Predicate
248,15,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,affect,Predicate
248,16,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,your,Object
248,17,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,sleep,Object
248,18,Various factors such as late-night snacking or high blood glucose levels at night can affect your sleep.,.,other
249,1,You may want to monitor your evening meals and blood sugar levels before bed.,You,Subject
249,2,You may want to monitor your evening meals and blood sugar levels before bed.,may,Predicate
249,3,You may want to monitor your evening meals and blood sugar levels before bed.,want,Predicate
249,4,You may want to monitor your evening meals and blood sugar levels before bed.,to,Predicate
249,5,You may want to monitor your evening meals and blood sugar levels before bed.,monitor,Predicate
249,6,You may want to monitor your evening meals and blood sugar levels before bed.,your,Object
249,7,You may want to monitor your evening meals and blood sugar levels before bed.,evening,Object
249,8,You may want to monitor your evening meals and blood sugar levels before bed.,meals,Object
249,9,You may want to monitor your evening meals and blood sugar levels before bed.,and,Object
249,10,You may want to monitor your evening meals and blood sugar levels before bed.,blood,Object
249,11,You may want to monitor your evening meals and blood sugar levels before bed.,sugar,Object
249,12,You may want to monitor your evening meals and blood sugar levels before bed.,levels,Object
249,13,You may want to monitor your evening meals and blood sugar levels before bed.,before,Object
249,14,You may want to monitor your evening meals and blood sugar levels before bed.,bed,Object
249,15,You may want to monitor your evening meals and blood sugar levels before bed.,.,other
250,1,P: I will take note of that.,P,other
250,2,P: I will take note of that.,:,other
250,3,P: I will take note of that.,I,other
250,4,P: I will take note of that.,will,other
250,5,P: I will take note of that.,take,other
250,6,P: I will take note of that.,note,other
250,7,P: I will take note of that.,of,other
250,8,P: I will take note of that.,that,other
250,9,P: I will take note of that.,.,other
251,1,Is there anything else I should do?,Is,Predicate
251,2,Is there anything else I should do?,there,Subject
251,3,Is there anything else I should do?,anything,Object
251,4,Is there anything else I should do?,else,Object
251,5,Is there anything else I should do?,I,Subject
251,6,Is there anything else I should do?,should,Predicate
251,7,Is there anything else I should do?,do,Predicate
251,8,Is there anything else I should do?,?,other
252,1,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",A,other
252,2,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",:,other
252,3,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",Regular,Subject
252,4,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",exercise,Subject
252,5,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",",",other
252,6,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",even,Subject
252,7,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",light,Subject
252,8,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",activities,Subject
252,9,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",like,Subject
252,10,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",walking,Subject
252,11,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",",",other
252,12,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",can,Predicate
252,13,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",help,Predicate
252,14,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",boost,Predicate
252,15,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",your,Object
252,16,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",energy,Object
252,17,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",levels,Object
252,18,"A: Regular exercise, even light activities like walking, can help boost your energy levels.",.,other
253,1,"Also, remember to stay hydrated, especially during your walks.",Also,other
253,2,"Also, remember to stay hydrated, especially during your walks.",",",other
253,3,"Also, remember to stay hydrated, especially during your walks.",remember,Predicate
253,4,"Also, remember to stay hydrated, especially during your walks.",to,Predicate
253,5,"Also, remember to stay hydrated, especially during your walks.",stay,Predicate
253,6,"Also, remember to stay hydrated, especially during your walks.",hydrated,Object
253,7,"Also, remember to stay hydrated, especially during your walks.",",",other
253,8,"Also, remember to stay hydrated, especially during your walks.",especially,Predicate
